Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
Package,"com.github.joffryferrater.foodtrayservice.domain",1,3,91,22,54,15,35,23,12,,"0,28",4,0,4,0,,,,,3,0,0,,,8,6,8,,0,0,0,8,,31,12,,24,1,,0,,,8,,,,,,,
Public Class,"com.github.joffryferrater.foodtrayservice.domain.Item",1,,22,3,14,5,8,5,3,,"0,36",4,0,4,0,1,3,2,0,,0,0,,,2,2,2,14,0,0,0,2,,8,3,,5,1,1,0,50,50,2,,,,,,,
Public Constructor,"com.github.joffryferrater.foodtrayservice.domain.Item.Item",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,,,0,,,1,,,,,,,
Public Constructor,"com.github.joffryferrater.foodtrayservice.domain.Item.Item",,,4,0,4,0,3,1,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,3,1,2,3,2,,,0,,,1,,,,,,,
Public Class,"com.github.joffryferrater.foodtrayservice.domain.Price",1,,24,4,15,5,9,5,4,,"0,33",4,0,4,0,1,3,2,0,,0,0,,,2,2,2,14,0,0,0,2,,8,4,,6,1,1,0,50,50,2,,,,,,,
Public Constructor,"com.github.joffryferrater.foodtrayservice.domain.Price.Price",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,,,0,,,1,,,,,,,
Public Constructor,"com.github.joffryferrater.foodtrayservice.domain.Price.Price",,,5,0,5,0,4,1,3,1,"0,00",,,,,,,,,,,,,,,,,,,,,,3,1,3,4,3,,,0,,,1,,,,,,,
Public Class,"com.github.joffryferrater.foodtrayservice.domain.TrayItem",1,,31,7,19,5,12,7,5,,"0,26",3,0,3,0,1,2,1,0,,0,0,,,4,2,4,16,0,0,0,4,,9,5,,7,1,1,0,50,50,4,,,,,,,
Public Constructor,"com.github.joffryferrater.foodtrayservice.domain.TrayItem.TrayItem",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,,,0,,,1,,,,,,,
Public Constructor,"com.github.joffryferrater.foodtrayservice.domain.TrayItem.TrayItem",,,4,0,4,0,3,1,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,3,1,2,3,2,,,0,,,1,,,,,,,
