Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
File,"DockerTagApiCall.java",1,,79,15,64,0,31,21,11,,"0,00",4,0,4,0,,,,,1,0,0,10,10,10,5,10,,0,0,0,10,,43,12,,20,1,,0,,,10,,,,0,0,"0,00","0,00"
File,"DockerTagEvent.java",0,,18,5,13,0,7,7,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,3,0,,0,0,0,0,,12,0,,6,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerTagRepository.java",0,,15,7,8,0,7,7,0,,"0,00",0,0,0,0,,,,,1,0,0,0,1,1,0,1,,1,0,0,0,,7,0,,6,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerhubCheckingService.java",2,,116,24,90,2,60,39,31,,"0,02",16,2,13,0,,,,,1,0,0,5,5,5,5,5,,0,3,0,2,,44,48,,46,3,,2,,,11,,,,0,0,"0,00","0,00"
File,"DockerhubException.java",1,,8,2,6,0,4,3,1,,"0,00",3,0,3,0,,,,,1,0,0,1,1,1,0,1,,0,0,0,1,,3,1,,2,1,,0,,,1,,,,0,0,"0,00","0,00"
Unknown Annotation,"Entity",,,,,,,,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"ExecutionService.java",0,,11,5,6,0,5,5,0,,"0,00",0,0,0,0,,,,,1,0,0,0,1,1,0,1,,1,0,0,0,,5,0,,4,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"FileStorageConfiguration.java",0,,16,4,12,0,7,7,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,1,0,,0,0,0,0,,11,0,,6,0,,0,,,0,,,,0,0,"0,00","0,00"
Unknown Annotation,"GetMapping",,,,,,,,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown Annotation,"Getter",,,,,,,,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
